,id,name,address,symbol,chain,logo,audits,gecko_id,category,chains,module,twitter,forkedFrom,oracles,slug,tvl,chainTvls,change_1h,change_1d,change_7d
688,2490,Libre Swap,,-,Libre,https://icons.llama.fi/libre-swap.jpg,0,,Dexes,['Libre'],libre-swap/index.js,libreblockchain,[],[],libre-swap,2.35,{'Libre': 2.35},0.07338383772747648,-2.8965357377524583,-3.647702649633942
689,2817,Agility LSD,0x5f18ea482ad5cc6bc65803817c99f477043dce85,AGI,Ethereum,https://icons.llama.fi/agility-lsd.jpg,0,agility,Indexes,['Ethereum'],agilitylsd/index.js,agility_lsd,[],[],agility-lsd,2.33,"{'Ethereum': 2.33, 'pool2': 0.09, 'Ethereum-pool2': 0.09}",-0.1914292591482365,-2.3547929760638198,-4.600397121735654
690,499,Polycat,polygon:0x3a3df212b7aa91aa0402b9035b098891d276572b,FISH,Polygon,https://icons.llama.fi/polycat.png,2,polycat-finance,Farm,['Polygon'],polycat/index.js,PolycatFinance,['Uniswap V2'],,polycat,2.33,"{'Polygon': 2.33, 'pool2': 0.01, 'Polygon-pool2': 0.01, 'Polygon-staking': 0.36, 'staking': 0.36}",-0.18919566097626728,-1.1947028546451577,0.8519315317003162
691,1956,Parallel AMM,,-,Multi-Chain,https://icons.llama.fi/parallel-defi-super-app.jpg,0,,Dexes,"['Parallel', 'Heiko']",parallelamm/index.js,ParallelFi,,,parallel-amm,2.32,"{'Heiko': 0.14, 'Parallel': 2.19}",0.6586111238949854,-5.665110932653917,-1.9111070548270135
692,2743,Yama Finance,,-,Arbitrum,https://icons.llama.fi/yama.png,2,,CDP,['Arbitrum'],yama-finance/index.js,YamaFinance,[],[],yama-finance,2.31,{'Arbitrum': 2.31},0.1887995044497046,-0.2248331245324664,-14.972352503721325
693,236,Perlin,0xeca82185adce47f39c684352b0439f030f860318,PERL,Ethereum,https://icons.llama.fi/perlin.jpg,2,perlin,Dexes,['Ethereum'],perlinx/index.js,PerlinNetwork,,,perlin,2.28,{'Ethereum': 2.28},-0.33862334950326556,-5.819913034051609,-8.198365365752707
694,2463,WYND DEX,juno:juno1mkw83sv6c7sjdvsaplrzc8yaes9l42p4mhy0ssuxjnyzl87c9eps7ce3m9,WYND,Juno,https://icons.llama.fi/wynd-dex.jpg,0,,Dexes,['Juno'],wyndao-dex/index.js,wynddao,[],[],wynd-dex,2.28,"{'Juno-staking': 1.0, 'Juno': 2.28, 'staking': 1.0}",-0.2320606740711071,-7.343297206560862,-18.22372542986831
695,121,CREAM Lending,0x2ba592F78dB6436527729929AAf6c908497cB200,CREAM,Multi-Chain,https://icons.llama.fi/cream-finance.png,3,cream-2,Lending,"['Binance', 'Ethereum', 'Polygon', 'Arbitrum']",cream/index.js,CreamdotFinance,['Compound'],"['Chainlink', 'Band']",cream-lending,2.28,"{'Arbitrum-borrowed': 0.01, 'Polygon-borrowed': 0.06, 'Binance-borrowed': 0.56, 'Binance': 1.82, 'Ethereum': 0.26, 'Polygon': 0.17, 'Arbitrum': 0.02, 'borrowed': 0.63}",0.01776959301193415,-2.2038839773897365,-1.6984570991294135
696,1455,ClaimSwap,klaytn:0xcf87f94fd8f6b6f0b479771f10df672f99eada63,CLA,Klaytn,https://icons.llama.fi/claimswap.jpg,0,claimswap,Dexes,['Klaytn'],claimswap/index.js,claimswap,['Uniswap V2'],[],claimswap,2.27,"{'Klaytn-staking': 0.16, 'Klaytn': 2.27, 'staking': 0.16}",-0.3156304602348996,-1.6098441267549077,1.068171036494391
697,375,Nerve Staking,bsc:0xf0e406c49c63abf358030a299c0e00118c4c6ba5,NVT,Nuls,https://icons.llama.fi/nerve-staking.jpg,2,nervenetwork,Dexes,['Nuls'],nervenetwork.js,nerve_network,,,nerve-staking,2.27,{'Nuls': 2.27},0.0,-1.7918290068826934,0.7705098719356158
698,1688,Olive,,-,Multi-Chain,https://icons.llama.fi/olive.png,2,,Options Vault,"['Arbitrum', 'Polygon', 'Ethereum']",polysynth/index.js,0xOlive,[],['Chainlink'],olive,2.26,"{'Ethereum': 0.11, 'Polygon': 0.32, 'Arbitrum': 1.83}",-0.727013849369115,-1.878290256426311,-15.247960156278012
699,2818,Tonpound,0x5cb17273BFE227bD791CEEe31C9d5db6289f2797,TPI,Ethereum,https://icons.llama.fi/tonpound.jpg,2,,Lending,['Ethereum'],tonpound.js,Tonpound_com,['Compound'],['Chainlink'],tonpound,2.25,"{'Ethereum': 2.25, 'Ethereum-borrowed': 0.18, 'borrowed': 0.18}",0.005590900721941239,-1.5898357951903392,-12.07632564775254
700,1353,Kalmy App,bsc:0x4BA0057f784858a48fe351445C672FF2a3d43515,KALM,Multi-Chain,https://icons.llama.fi/kalmy.png,2,kalmar,Yield,"['Binance', 'Avalanche', 'Fantom']",kalmy-app/index.js,kalmar_io,,,kalmy-app,2.24,"{'Fantom-staking': 0.48, 'Binance': 2.21, 'Binance-staking': 3.67, 'Avalanche': 0.02, 'Avalanche-staking': 0.35, 'Fantom': 0.01, 'staking': 4.49}",-0.26746792241195294,-5.685537252087187,24.018923297875276
701,296,Zookeeper,wan:0x6e11655d6ab3781c6613db8cb1bc3dee9a7e111f,ZOO,Multi-Chain,https://icons.llama.fi/zookeeper.png,2,zookeeper,Yield,"['Wanchain', 'Avalanche']",zookeeper.js,ZooEcosystem,,,zookeeper,2.24,"{'Wanchain': 1.55, 'Avalanche': 0.69}",0.14188669288120082,-3.457578179644713,1.9906043748098199
702,1885,XY Finance,0x77777777772cf0455fb38ee0e75f38034dfa50deXY,XY,Multi-Chain,https://icons.llama.fi/xy-finance.jpg,2,xy-finance,Bridge,"['Binance', 'zkSync Era', 'Ethereum', 'Arbitrum', 'Polygon', 'Cronos', 'Avalanche', 'Kucoin', 'Astar', 'Klaytn', 'ThunderCore', 'Polygon zkEVM', 'Optimism', 'Moonriver', 'WEMIX', 'Fantom']",xy-finance/index.js,xyfinance,[],[],xy-finance,2.23,"{'Optimism': 0.08, 'Polygon zkEVM': 0.09, 'Cronos': 0.13, 'Moonriver': 0.0, 'Klaytn': 0.11, 'Kucoin': 0.12, 'ThunderCore': 0.1, 'Binance': 0.39, 'Ethereum': 0.24, 'zkSync Era': 0.36, 'Astar': 0.11, 'Avalanche': 0.13, 'Polygon': 0.19, 'Arbitrum': 0.2, 'WEMIX': 0.0, 'Fantom': 0.0}",-0.1763947379763664,0.3431307703090454,-4.8592486237141514
703,845,Axial,avax:0xcF8419A615c57511807236751c0AF38Db4ba3351,AXIAL,Avalanche,https://icons.llama.fi/axial.png,0,axial-token,Dexes,['Avalanche'],axial/index.js,AxialDeFi,['Saddle Finance'],,axial,2.23,"{'Avalanche': 2.23, 'pool2': 0.01, 'Avalanche-pool2': 0.01}",0.0892842289577942,-0.08744730024228886,0.18179269418207866
704,749,BenSwap,smartbch:0x77CB87b57F54667978Eb1B199b28a0db8C8E1c0B,EBEN,Multi-Chain,https://icons.llama.fi/benswap.jpg,2,green-ben,Dexes,"['smartBCH', 'Binance']",benswap/index.js,BenTokenFinanc1,['Uniswap V2'],,benswap,2.23,"{'Binance': 0.12, 'smartBCH-staking': 0.55, 'Binance-staking': 0.23, 'smartBCH': 2.11, 'staking': 0.78}",-0.2162301410147336,-2.549439139253238,0.024818022296372533
705,2400,Solidly V2,0x777172D858dC1599914a1C4c6c9fC48c99a60990,SOLID,Ethereum,https://icons.llama.fi/solidly-v2.jpg,2,solidlydex,Dexes,['Ethereum'],solidly-v2/index.js,SolidlyDEX,['Solidly'],[],solidly-v2,2.22,"{'Ethereum': 2.22, 'Ethereum-staking': 28.2, 'staking': 28.2}",0.5410578316172376,-2.7072398004541895,5.69823754617893
706,1628,SingularityDAO,0x993864e43caa7f7f12953ad6feb1d1ca635b875f,SDAO,Multi-Chain,https://icons.llama.fi/singularitydao.png,2,singularitydao,Yield,"['Ethereum', 'Binance']",singularityDAO/index.js,SingularityDao,[],['Coinmarketcap'],singularitydao,2.22,"{'pool2': 0.23, 'Binance-pool2': 0.07, 'Ethereum-pool2': 0.16, 'Binance': 0.16, 'Ethereum': 2.05, 'Binance-staking': 3.59, 'Ethereum-staking': 21.49, 'staking': 25.09}",-0.004943813832468891,-0.9143706308344974,-0.08467711312660242
707,1191,Katana,,-,Solana,https://icons.llama.fi/katana.png,0,,Options Vault,['Solana'],katana/index.js,Katana_HQ,,['Pyth'],katana,2.21,{'Solana': 2.21},-0.23027163791152816,-2.8442201471953297,2.8003842692054377
708,1486,Fountain Protocol,oasis:0xd1dF9CE4b6159441D18BD6887dbd7320a8D52a05,FTP,Oasis,https://icons.llama.fi/fountain-protocol.png,2,fountain-protocol,Lending,['Oasis'],Fountain-Protocol/index.js,fountainprot,['Compound'],['Band'],fountain-protocol,2.2,"{'Oasis-borrowed': 2.19, 'Oasis': 2.2, 'borrowed': 2.19}",0.0739119079377133,-0.11070658670408307,0.027514158906186026
709,1820,Unipilot,0x37c997b35c619c21323f3518b9357914e8b99525,PILOT,Multi-Chain,https://icons.llama.fi/unipilot.png,2,unipilot,Liquidity manager,"['Ethereum', 'Arbitrum', 'Polygon']",unipilot/index.js,unipilot_io,[],[],unipilot,2.2,"{'Ethereum': 1.57, 'Polygon': 0.24, 'Ethereum-staking': 0.87, 'Arbitrum': 0.38, 'staking': 0.87}",-0.23634815636324902,-6.835707250960155,-6.391781341570564
710,324,Unicly,0x94e0bab2f6ab1f19f4750e42d7349f2740513ad5,UNIC,Ethereum,https://icons.llama.fi/unicly.png,2,unicly,Dexes,['Ethereum'],unicly/index.js,uniclyNFT,['Uniswap V2'],,unicly,2.18,{'Ethereum': 2.18},-0.10163792912510416,-2.294939363785147,2.8210246134212014
711,679,UniFarm,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,UFARM,Multi-Chain,https://icons.llama.fi/unifarm.jpg,2,unifarm,Yield,"['Ethereum', 'Binance', 'Polygon']",unifarm/index.js,unifarm_,,,unifarm,2.18,"{'Binance': 0.07, 'Ethereum': 2.07, 'Polygon': 0.05}",-0.42291139307087633,-3.0347805601372784,1.72342286983816
712,915,Definix,bsc:0x0f02b1f5af54e04fb6dd6550f009ac2429c4e30d,FINIX,Multi-Chain,https://icons.llama.fi/definix.jpg,2,definix,Dexes,"['Binance', 'Klaytn']",definix.js,DefinixOfficial,,,definix,2.18,"{'Binance': 1.19, 'Klaytn': 0.99}",-2.0380509243459954,1.5867936797529154,2.844000561850251
713,2843,Sovryn Lend,rsk:0xEfC78FC7D48B64958315949279bA181C2114abbD,SOV,RSK,https://icons.llama.fi/sovryn-lend.png,0,,Lending,['RSK'],sovryn-lending/index.js,SovrynBTC,[],[],sovryn-lend,2.16,"{'RSK-borrowed': 1.16, 'RSK': 2.16, 'borrowed': 1.16}",-0.1307178306456933,15.961136171410502,19.509983693536
714,2804,Forge,,-,Evmos,https://icons.llama.fi/forge.jpg,0,,Dexes,['Evmos'],forge/index.js,forgeDEX,['Uniswap V3'],[],forge,2.16,{'Evmos': 2.16},-0.49758403766175263,-0.860060354141325,
715,1609,Proton Swap,,-,Proton,https://icons.llama.fi/proton-swap.jpg,2,,Dexes,['Proton'],proton-swap/index.js,ProtonSwap,[],[],proton-swap,2.15,{'Proton': 2.15},0.20465620620274194,-1.2337668351981677,5.416767508057902
716,350,CVI Finance,0xeeaa40b28a2d1b0b08f6f97bb1dd4b75316c6107,GOVI,Multi-Chain,https://icons.llama.fi/cvi-finance.png,2,govi,Synthetics,"['Arbitrum', 'Polygon', 'Ethereum']",cvi/index.js,official_CVI,,['Chainlink'],cvi-finance,2.15,"{'pool2': 0.91, 'Polygon-pool2': 0.03, 'Arbitrum-staking': 0.61, 'Ethereum-pool2': 0.88, 'Ethereum': 0.11, 'Ethereum-staking': 0.06, 'Polygon': 0.39, 'Polygon-staking': 1.27, 'Arbitrum': 1.66, 'staking': 1.95}",0.027239544619916956,0.06215219727894805,0.6553377175305855
717,833,ZoomSwap,iotex:0xf87aed04889a1dd0159d9C22B0D57b345Ab16dDD,ZM,IoTeX,https://icons.llama.fi/zoomswap.jpg,2,zoomswap,Farm,['IoTeX'],zoomswap/index.js,zoomswap_io,['Goose Finance'],,zoomswap,2.14,"{'IoTeX': 2.14, 'pool2': 0.07, 'IoTeX-staking': 0.02, 'IoTeX-pool2': 0.07, 'staking': 0.02}",-0.20844458960576162,-2.6292012735291337,-0.9853223413906989
718,2852,Solunea,,-,Multi-Chain,https://icons.llama.fi/solunea.jpg,0,,Dexes,"['Arbitrum', 'zkSync Era']",solunea/index.js,SoluneaDex,['Solidly'],[],solunea,2.13,"{'zkSync Era': 0.38, 'Arbitrum': 1.75}",-0.10585062063915984,8.599660978019472,-36.791073389701104
719,2867,Ensuro,,-,Polygon,https://icons.llama.fi/ensuro.jpg,2,,Insurance,['Polygon'],ensuro/index.js,Ensuroproject,[],[],ensuro,2.13,{'Polygon': 2.13},0.06567002771049602,0.10121228882098876,0.0457570386534627
720,221,Defi Swap,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,CRO,Ethereum,https://icons.llama.fi/defi-swap.jpg,2,crypto-com-chain,Dexes,['Ethereum'],defi-swap/index.js,cryptocom,['Uniswap V2'],,defi-swap,2.12,{'Ethereum': 2.12},-0.14550745919743235,-1.620462645561588,0.726011372429312
721,1804,Zeta,,-,Solana,https://icons.llama.fi/zeta.png,0,,Options,['Solana'],zeta/index.js,ZetaMarkets,[],['Pyth'],zeta,2.11,{'Solana': 2.11},-0.13414741948197673,-1.0734636225600127,1.8493896560030691
722,2956,Affine DeFi,,-,Multi-Chain,https://icons.llama.fi/affine-defi.png,2,,Yield Aggregator,"['Polygon', 'Ethereum']",affine-defi/index.js,AffineDeFi,[],[],affine-defi,2.11,"{'Ethereum': 0.03, 'Polygon': 2.08}",-0.01843545321897011,-0.06996896006008058,-0.0215611686031707
723,534,Thales,0x03e173ad8d1581a4802d3b532ace27a62c5b81dc,THALES,Multi-Chain,https://icons.llama.fi/thales.png,2,thales,Prediction Market,"['Optimism', 'Arbitrum', 'Polygon', 'Ethereum']",thales/index.js,thalesmarket,,,thales,2.09,"{'Optimism': 1.35, 'Optimism-pool2': 1.64, 'Optimism-staking': 7.2, 'pool2': 1.76, 'Arbitrum-staking': 2.0, 'Ethereum-pool2': 0.13, 'Ethereum': 0.01, 'Polygon': 0.07, 'Arbitrum': 0.68, 'staking': 9.2}",0.07855924080313059,2.254270625686331,14.576152424927514
724,2356,El Dorado Exchange,bsc:0x4136129Ac3aC90cF9817548b24D35E73E9457e05,EDE,Multi-Chain,https://icons.llama.fi/el-dorado-exchange.jpg,2,el-dorado-exchange,Derivatives,"['Arbitrum', 'Binance']",El-Dorado-Exchange/index.js,ede_finance,['GMX'],['Chainlink'],el-dorado-exchange,2.09,"{'Binance': 0.31, 'Arbitrum': 1.78}",1.1844512314360713,-30.958224131683238,-35.146693654898215
725,2874,Tealswap,,-,Oasys,https://icons.llama.fi/tealswap.jpg,2,,Dexes,['Oasys'],tealswap/index.js,tealswap,['Uniswap V2'],[],tealswap,2.05,{'Oasys': 2.05},-1.646392460053974,-2.4992507234952654,-0.6693636510330663
726,2705,WEMIX.FI Lend,,-,WEMIX,https://icons.llama.fi/wemix.fi-lend.jpg,0,,Lending,['WEMIX'],wemix-lend/index.js,WemixNetwork,[],[],wemix.fi-lend,2.03,"{'WEMIX-borrowed': 0.64, 'borrowed': 0.64, 'WEMIX': 2.03}",0.04882210823180344,-2.8329361408957396,-0.14073338094702592
727,2650,ShadowSwap,core:-,SHDW,CORE,https://icons.llama.fi/shadowswap.jpg,0,shadowswap-token,Dexes,['CORE'],shadowswap/index.js,Shadowswap_xyz,['Uniswap V2'],[],shadowswap,2.03,{'CORE': 2.03},0.3552526559927003,-0.18699494634446978,-5.165675650188334
728,211,Smoothy,0xbf776e4fca664d791c4ee3a71e2722990e003283,SMTY,Multi-Chain,https://icons.llama.fi/smoothy.jpg,2,smoothy,Dexes,"['Ethereum', 'Binance']",smoothy.js,smoothswap,,,smoothy,2.03,"{'Binance': 0.23, 'Ethereum': 1.8}",0.07375435696106081,-0.09986230502492788,-0.43441068058317
729,2281,Sigmausd,,-,Ergo,https://icons.llama.fi/sigmausd.png,0,,Algo-Stables,['Ergo'],sigmausd/index.js,,[],['Oracle Pools'],sigmausd,2.0,{'Ergo': 2.0},0.0,-0.963440788677957,-1.3424649201868988
730,2104,Swaap,,-,Polygon,https://icons.llama.fi/swaap.png,2,,Dexes,['Polygon'],swaap/index.js,SwaapFinance,[],['Chainlink'],swaap,1.98,{'Polygon': 1.98},-0.05456423013859535,-1.7914012008164235,0.8362271374936654
731,1172,PsyOptions,solana:PsyFiqqjiv41G7o5SMRzDJCu4psptThNR2GtfeGHfSq,PSY,Solana,https://icons.llama.fi/psyoptions.png,2,psyoptions,Options,['Solana'],psyoptions/index.js,PsyOptions,,['Pyth'],psyoptions,1.96,{'Solana': 1.96},0.08961784594401934,-1.250803594640729,-0.5224569700413326
732,292,Swapr,arbitrum:0xdE903E2712288A1dA82942DDdF2c20529565aC30,SWPR,Multi-Chain,https://icons.llama.fi/swapr.svg,2,swapr,Dexes,"['xDai', 'Arbitrum', 'Ethereum']",swapr/index.js,SwaprEth,['Uniswap V2'],,swapr,1.96,"{'Ethereum': 0.15, 'xDai': 1.63, 'Arbitrum': 0.17}",-0.0281626382756599,-1.0381494070274755,-1.0293143034653127
733,1088,Spectrum Finance,,-,Ergo,https://icons.llama.fi/spectrum-finance.png,0,,Dexes,['Ergo'],ergodex.js,spectrumlabs_,,['Internal'],spectrum-finance,1.94,{'Ergo': 1.94},-0.15174588823812485,-0.6179320571873319,4.027284896768776
734,693,Superfluid,,-,Multi-Chain,https://icons.llama.fi/superfluid.png,2,,Payments,"['Polygon', 'Arbitrum', 'xDai', 'Optimism', 'Avalanche', 'Binance']",superfluid.js,Superfluid_HQ,,,superfluid,1.9,"{'Optimism': 0.04, 'xDai-vesting': 0.01, 'Polygon-vesting': 2.77, 'Avalanche-vesting': 0.0, 'Binance': 0.0, 'xDai': 0.08, 'vesting': 2.79, 'Avalanche': 0.0, 'Polygon': 1.47, 'Arbitrum-vesting': 0.0, 'Arbitrum': 0.32, 'Optimism-vesting': 0.0, 'Binance-vesting': 0.0}",-0.09090050909338743,1.2088676942804852,0.022104399217084847
735,2625,Bluefin,,-,Arbitrum,https://icons.llama.fi/bluefin.jpg,2,,Derivatives,['Arbitrum'],bluefin/index.js,bluefinapp,[],[],bluefin,1.88,{'Arbitrum': 1.88},0.0341249111851738,0.7930280717514506,4.9124932862803234
736,491,Terraswap,,-,Multi-Chain,https://icons.llama.fi/terraswap.png,0,,Dexes,"['Terra', 'Terra2']",terraswap/index.js,terraswap_io,,,terraswap,1.87,"{'Terra': 1.66, 'Terra2': 0.22}",-0.35437853442984135,-4.196200916173325,-4.877350506526938
737,572,Cyclone,0x8861cff2366c1128fd699b68304ad99a0764ef9a,CYC,Multi-Chain,https://icons.llama.fi/cyclone.png,2,cyclone-protocol,Yield,"['Ethereum', 'Binance', 'IoTeX', 'Polygon']",cyclone/index.js,cycloneprotocol,,,cyclone,1.85,"{'pool2': 0.21, 'IoTeX-staking': 0.01, 'Polygon-pool2': 0.0, 'IoTeX-pool2': 0.07, 'Binance-pool2': 0.04, 'Ethereum-pool2': 0.1, 'Binance': 0.22, 'IoTeX': 0.03, 'Ethereum': 1.6, 'Binance-staking': 0.01, 'Polygon': 0.0, 'staking': 0.02}",-0.0497873160855562,-1.9159857942935048,1.7517651382730008
738,2620,Phoenix Bonds,near:phoenix-bonds.near,pNEAR,Near,https://icons.llama.fi/phoenix-bonds.png,2,,Yield Aggregator,['Near'],phoenix-bonds/index.js,LinearProtocol,,[],phoenix-bonds,1.84,{'Near': 1.84},-0.6369426751592329,-4.76264677605522,6.594815058154552
739,2898,LionDEX,arbitrum:0x8ebb85d53e6955e557b7c53acde1d42fd68561ec,LION,Arbitrum,https://icons.llama.fi/liondex.jpg,2,liondex,Derivatives,['Arbitrum'],liondex/index.js,LionDEXOfficial,[],['Chainlink'],liondex,1.83,"{'Arbitrum-staking': 0.98, 'Arbitrum': 1.83, 'staking': 0.98}",-0.04942255338798418,-1.2016276972343007,-3.7774467097177507
740,2619,Proton Dex,proton:,-,Proton,https://icons.llama.fi/proton-dex.png,0,,Dexes,['Proton'],proton-dex/index.js,ProtonXPR,,[],proton-dex,1.83,{'Proton': 1.83},-0.20651126298750455,-1.3116373976130262,0.37218245316117304
741,2033,Interlay BTC,interlay:-,INTR,Interlay,https://icons.llama.fi/interlay.png,0,,Bridge,['Interlay'],interlay-btc/index.js,InterlayHQ,[],[],interlay-btc,1.83,{'Interlay': 1.83},-0.12170834255366003,-3.321226208357075,-2.835022324301889
742,2016,Hodl Fox,,-,Mixin,https://icons.llama.fi/hodl-fox.png,0,,Services,['Mixin'],hodl/index.js,,[],[],hodl-fox,1.83,{'Mixin': 1.83},-0.0617414695516203,-2.3819142341270805,1.7997545350279864
743,2102,Titano Swych,bsc:0x4e3cABD3AD77420FF9031d19899594041C420aeE,TITANO,Binance,https://icons.llama.fi/titano-swych.jpg,2,titano,Dexes,['Binance'],titano-swych/index.js,TitanoFinance,['Uniswap V2'],[],titano-swych,1.83,{'Binance': 1.83},0.022798451666034225,-1.2515769628693505,-0.8235841179178038
744,1824,Swapsicle,avax:0x240248628B7B6850352764C5dFa50D1592A033A8,POPS,Multi-Chain,https://icons.llama.fi/swapsicle.png,2,swapsicle-pops,Dexes,"['Telos', 'Avalanche', 'Polygon', 'Fantom', 'Arbitrum', 'Binance', 'Optimism', 'Ethereum']",swapsicle/index.js,SwapsicIeDEX,['Uniswap V2'],[],swapsicle,1.82,"{'Optimism': 0.0, 'Telos-staking': 0.1, 'Binance': 0.0, 'Ethereum': 0.0, 'Avalanche': 0.21, 'Avalanche-staking': 0.08, 'Polygon': 0.02, 'Telos': 1.58, 'Arbitrum': 0.0, 'Fantom': 0.01, 'staking': 0.18}",1.4758792112850045,10.702900958530421,-18.965277277140473
745,2470,Bitindi Dex,,-,Bitindi,https://icons.llama.fi/bitindi-dex.jpg,0,,Dexes,['Bitindi'],bitindi-dex/index.js,bitindichain,['Uniswap V2'],[],bitindi-dex,1.81,{'Bitindi': 1.81},-0.570884441818194,-5.0021827732799835,-6.2552421681817805
746,2367,mySwap,,-,Starknet,https://icons.llama.fi/myswap.png,0,,Dexes,['Starknet'],myswap/index.js,mySwapxyz,[],[],myswap,1.81,{'Starknet': 1.81},0.05598888372779243,-0.7883405070638645,3.3249984535559776
747,553,Annex,bsc:0x98936Bde1CF1BFf1e7a8012Cee5e2583851f2067,ANN,Multi-Chain,https://icons.llama.fi/annex.jpg,2,annex,Lending,"['Binance', 'Cronos', 'Kava']",annex.js,AnnexFinance,,,annex,1.79,"{'Kava': 0.01, 'Cronos-borrowed': 0.48, 'Cronos': 0.67, 'Binance-borrowed': 0.54, 'Binance': 1.11, 'borrowed': 1.04, 'Kava-borrowed': 0.02}",-0.11293887342763753,-1.7523923995464514,-8.122176078328863
748,291,Integral,0xd502f487e1841fdc805130e13eae80c61186bc98,ITGR,Multi-Chain,https://icons.llama.fi/integral.jpg,2,integral,Dexes,"['Ethereum', 'Arbitrum']",integral/index.js,IntegralHQ,,,integral,1.78,"{'Ethereum': 1.78, 'Arbitrum': 0.0}",-0.06228070102490335,-1.9176949757660537,-0.33646721671615865
749,2910,Hydradex V3,,-,Hydra,https://icons.llama.fi/hydradex-v3.png,3,,Dexes,['Hydra'],hydradex-v3/api.js,hydra_chain,['Uniswap V3'],[],hydradex-v3,1.77,{'Hydra': 1.77},-0.08487994663768461,-0.9950297576191076,-2.9135949036009094
750,1194,Sperax USD,arbitrum:0xD74f5255D557944cf7Dd0E45FF521520002D5748,USDs,Multi-Chain,https://icons.llama.fi/sperax-usd.jpg,2,sperax-usd,Algo-Stables,"['Arbitrum', 'Ethereum']",sperax/index.js,SperaxUSD,,['DIA'],sperax-usd,1.77,"{'Ethereum': 0.0, 'Ethereum-staking': 0.0, 'Arbitrum-staking': 2.15, 'Arbitrum': 1.77, 'staking': 2.15}",0.07375435696108923,0.4579789324230745,3.043851519792071
751,2737,Dexter,,-,Persistence,https://icons.llama.fi/dexter.jpg,2,,Dexes,['Persistence'],dexter/index.js,dexter_zone,[],[],dexter,1.76,{'Persistence': 1.76},0.07375435696108923,0.9297685397429092,4.721828987492984
752,203,Siren,0xD23Ac27148aF6A2f339BD82D0e3CFF380b5093de,SI,Multi-Chain,https://icons.llama.fi/siren.png,2,siren,Options,"['Polygon', 'Ethereum']",siren/index.js,sirenprotocol,,,siren,1.76,"{'Ethereum': 0.33, 'Polygon': 1.44}",-0.11120656350504987,-1.6154887327146383,1.6497197877004481
753,2783,Scrub Invest,,-,Kava,https://icons.llama.fi/scrub-invest.png,0,,Yield,['Kava'],scrubinvest/index.js,ScrubMoneyDefi,[],[],scrub-invest,1.75,{'Kava': 1.75},0.3009513087251605,1.892016050517654,36.0267543819169
754,2002,CACHE.Gold,0xf5238462e7235c7b62811567e63dd17d12c2eaa0,CGT,Ethereum,https://icons.llama.fi/cache.gold.png,2,cache-gold,RWA,['Ethereum'],cache-gold/index.js,cache_gold,[],[],cache.gold,1.74,{'Ethereum': 1.74},0.07375435696106081,0.19622828900625677,-0.7555707724730922
755,420,Elk,0xeEeEEb57642040bE42185f49C52F7E9B38f8eeeE,ELK,Multi-Chain,https://icons.llama.fi/elk.jpg,2,elk-finance,Dexes,"['Polygon', 'Avalanche', 'Binance', 'Kava', 'Elastos', 'Fantom', 'xDai', 'Arbitrum', 'Ethereum', 'Cronos', 'IoTeX', 'Optimism', 'Telos', 'Fuse', 'Kucoin', 'Heco', 'Bittorrent', 'OKExChain', 'Moonriver', 'Harmony', 'Hoo']",elkfinance/index.js,elk_finance,['Uniswap V2'],,elk,1.74,"{'Optimism': 0.03, 'Kava': 0.13, 'Moonriver': 0.01, 'Harmony': 0.01, 'Binance': 0.24, 'IoTeX': 0.03, 'Ethereum': 0.09, 'xDai': 0.09, 'Heco': 0.02, 'Avalanche': 0.29, 'Telos': 0.02, 'Arbitrum': 0.09, 'Fuse': 0.02, 'Fantom': 0.1, 'Cronos': 0.07, 'OKExChain': 0.01, 'Hoo': 0.0, 'Kucoin': 0.02, 'Bittorrent': 0.01, 'Elastos': 0.12, 'Polygon': 0.32}",-0.036891802868495915,-6.58043687566267,-2.7709982477137913
756,2101,FstSwap,,-,Binance,https://icons.llama.fi/fstswap.png,2,,Dexes,['Binance'],fstswap/index.js,FstSwapbright,['Uniswap V2'],[],fstswap,1.74,{'Binance': 1.74},-0.6460023710557721,-7.556034320139432,-8.018564729060458
757,2974,Extra Finance,,-,Optimism,https://icons.llama.fi/extra-finance.jpg,2,,Yield,['Optimism'],extra/index.js,extrafi_io,[],"['TWAP', 'Chainlink']",extra-finance,1.74,{'Optimism': 1.74},-0.11005417603695378,7.060552999040809,182.58023154805932
758,464,Beta Finance,0xbe1a001fe942f96eea22ba08783140b9dcc09d28,BETA,Multi-Chain,https://icons.llama.fi/beta-finance.jpg,2,beta-finance,Lending,"['Ethereum', 'Avalanche']",betafinance/index.js,beta_finance,,,beta-finance,1.73,"{'Ethereum': 1.71, 'Avalanche': 0.02}",-0.18531574878019796,-3.1745328308133764,2.261055040975023
759,301,Nerve,bsc:0x42F6f551ae042cBe50C739158b4f0CAC0Edb9096,NRV,Binance,https://icons.llama.fi/nerve.png,2,nerve-finance,Dexes,['Binance'],nerve/index.js,NerveFinance,['Saddle Finance'],,nerve,1.72,"{'Binance': 1.72, 'Binance-staking': 0.01, 'staking': 0.01}",0.022741909815508166,-0.47782063210074455,0.24278537655217747
