Date,Ethereum,Tron,BSC,Arbitrum,Polygon,Optimism,Avalanche,Mixin,Cronos,Fantom,other chains
2020-08-02,3519.41,20.68,,,,,,,,,190.4
2020-08-03,3441.4,19.59,,,,,,,,,188.93
2020-08-04,3582.08,20.35,,,,,,,,,191.5
2020-08-05,3651.37,20.85,,,,,,,,,188.3
2020-08-06,3847.53,21.37,,,,,,,,,190.6
2020-08-07,3782.4,20.83,,,,,,,,,187.87
2020-08-08,3841.07,21.42,,,,,,,,,181.62
2020-08-09,3867.65,21.12,,,,,,,,,206.3
2020-08-10,3978.53,21.3,,,,,,,,,218.46
2020-08-11,4058.23,22.13,,,,,,,,,213.13
2020-08-12,4007.37,21.51,,,,,,,,,217.5
2020-08-13,4036.31,20.84,,,,,,,,,222.92
2020-08-14,4210.36,21.01,,,,,,,,,235.01
2020-08-15,4651.2,25.45,,,,,,,,,269.02
2020-08-16,4948.56,24.97,,,,,,,,,269.61
2020-08-17,5002.24,25.51,,,,,,,,,258.72
2020-08-18,5235.18,30.92,,,,,,,,,262.09
2020-08-19,5266.93,34.27,,,,,,,,,265.72
2020-08-20,5276.3,33.93,,,,,,,,,268.91
2020-08-21,5424.13,34.71,,,,,,,,,271.16
2020-08-22,5346.21,32.44,,,,,,,,,253.3
2020-08-23,5249.8,30.59,,,,,,,,,247.08
2020-08-24,5315.68,30.23,,,,,,,,,248.64
2020-08-25,5439.36,32.23,,,,,,,,,251.08
2020-08-26,5614.22,30.56,,,,,,,,,294.68
2020-08-27,5722.78,38.11,,,,,,,,,303.0
2020-08-28,5751.46,38.13,,,,,,,,,410.38
2020-08-29,6133.14,41.02,,,,,,,,,422.8
2020-08-30,6427.14,42.67,,,,,,,,,430.98
2020-08-31,6822.09,54.31,,,,,,,,,416.54
2020-09-01,7217.97,56.97,,,,,,,,,410.73
2020-09-02,8170.7,91.87,,,,,,,,,396.94
2020-09-03,7960.66,119.34,,,,,,,,,402.37
2020-09-04,7570.13,163.89,,,,,,,,,396.57
2020-09-05,7413.7,192.28,,,,,,,,,442.94
2020-09-06,6311.92,144.69,,,,,,,,,382.12
2020-09-07,6633.61,151.06,,,,,,,,,359.79
2020-09-08,6590.95,162.98,,,,,,,,,327.09
2020-09-09,6448.23,170.38,,,,,,,,,336.48
2020-09-10,6627.27,163.79,,,,,,,,,322.24
2020-09-11,7284.69,141.96,,,,,,,,,325.48
2020-09-12,7301.65,132.78,,,,,,,,,307.42
2020-09-13,7500.39,125.33,,,,,,,,,309.2
2020-09-14,7367.37,117.65,,,,,,,,,302.71
2020-09-15,7508.37,97.26,,,,,,,,,292.98
2020-09-16,6936.31,85.91,,,,,,,,,284.78
2020-09-17,7054.36,210.38,,,,,,,,,253.44
2020-09-18,7655.94,247.25,,,,,,,,,253.69
2020-09-19,8090.44,288.63,,,,,,,,,220.24
2020-09-20,8521.03,298.29,,,,,,,,,215.15
2020-09-21,8606.03,296.27,,,,,,,,,306.25
2020-09-22,8022.17,289.86,,,,,,,,,325.84
2020-09-23,8108.96,287.62,,,,,,,,,282.41
2020-09-24,8234.1,285.83,,,,,,,,,266.92
2020-09-25,8497.09,293.65,,,,,,,,,257.2
2020-09-26,8728.13,297.67,,,,,,,,,261.38
2020-09-27,9038.6,297.12,,,,,,,,,263.16
2020-09-28,8988.88,288.11,,,,,,,,,250.78
2020-09-29,9111.86,289.49,,,,,,,,,254.77
2020-09-30,9090.95,289.12,,,,,,,,,243.27
2020-10-01,8967.33,243.87,,,,,,,,,249.33
2020-10-02,9088.98,215.97,,,,,,,,,242.3
2020-10-03,8639.85,205.83,,,,,,,,,222.8
2020-10-04,8805.05,213.59,,,,,,,,,229.53
2020-10-05,8776.69,209.25,,,,,,,,,223.09
2020-10-06,8622.29,205.23,,,,,,,,,223.41
2020-10-07,8286.0,200.07,,,,,,,,,219.59
2020-10-08,8107.17,198.64,,,,,,,,,206.49
2020-10-09,8314.54,194.86,,,0.0,,,,,,204.9
2020-10-10,8690.41,201.31,,,0.05,,,,,,223.93
2020-10-11,8919.21,199.98,,,0.14,,,,,,232.46
2020-10-12,9045.11,196.78,,,0.65,,,,,,223.91
2020-10-13,9041.88,193.27,,,0.67,,,,,,229.89
2020-10-14,9147.18,194.63,,,0.77,,,,,,231.37
2020-10-15,9154.37,203.28,,,0.83,,,,,,224.42
2020-10-16,9055.56,209.91,,,0.82,,,,,,218.3
2020-10-17,8884.8,205.99,,,0.8,,,,,,218.75
2020-10-18,8855.07,209.81,,,0.4,,,,,,218.35
2020-10-19,8957.48,210.12,,,0.42,,,,,,217.87
2020-10-20,8982.57,207.61,,,0.42,,,,,,221.61
2020-10-21,8799.47,196.1,,,0.42,,,,,,214.43
2020-10-22,8908.49,197.91,,,0.42,,,,,,215.06
2020-10-23,9037.84,215.38,,,0.39,,,,,,213.6
2020-10-24,9159.73,214.51,,,0.34,,,,,,214.46
2020-10-25,9262.21,218.39,,,0.43,,,,,,211.32
2020-10-26,9274.37,217.98,,,0.75,,,,,,209.19
2020-10-27,9157.78,216.47,,,1.2,,,,,,206.29
2020-10-28,9273.4,217.81,,,1.2,,,,,,203.48
2020-10-29,9207.1,219.32,,,0.82,,,,,,195.21
2020-10-30,9125.85,211.64,,,0.8,,,,,,208.9
2020-10-31,8985.59,200.54,12.87,,0.79,,,,,,196.23000000000002
2020-11-01,9106.77,203.8,12.87,,0.83,,,,,,201.54000000000002
2020-11-02,9070.9,202.5,13.04,,0.79,,,,,,206.44
2020-11-03,8861.25,177.04,12.77,,0.81,,,,,,201.54
2020-11-04,8803.67,166.34,13.5,,0.8,,,,,,195.87
2020-11-05,8878.21,163.92,13.53,,0.79,,,,,,196.85
2020-11-06,9072.32,165.88,15.34,,0.53,,,,,,190.42999999999998
2020-11-07,9715.26,168.27,15.5,,0.46,,,,,,207.48999999999998
2020-11-08,9766.83,166.61,17.97,,0.57,,,,,,218.0
2020-11-09,9907.01,171.24,20.7,,0.61,,,,,,211.87
2020-11-10,10369.26,170.58,30.99,,0.61,,,,,,225.43
2020-11-11,10400.05,170.89,35.15,,0.61,,,,,,329.57
2020-11-12,10826.44,169.34,36.6,,0.63,,,,,,345.49
2020-11-13,10694.19,167.21,34.61,,0.62,,,,,,339.72
2020-11-14,10985.48,169.51,43.14,,0.62,,,,,,326.01
2020-11-15,10824.35,168.0,49.41,,0.61,,,,,,322.29
2020-11-16,10877.5,171.98,50.31,,0.55,,,,,,328.15
2020-11-17,10925.84,170.67,53.02,,0.56,,,,,,328.0
2020-11-18,10523.31,175.55,57.72,,0.57,,,,,,432.41999999999996
2020-11-19,10692.35,162.01,54.57,,0.57,,,,,,242.7
2020-11-20,10687.27,151.83,54.66,,0.59,,,,,,241.75
2020-11-21,11378.46,148.06,94.2,,0.6,,,,,,249.26
2020-11-22,11411.47,156.83,93.93,,0.56,,,,,,257.24
2020-11-23,11438.59,152.88,87.44,,0.57,,,,,,258.3
2020-11-24,11594.81,158.8,91.2,,0.59,,,,,,280.51
2020-11-25,11621.99,170.31,102.69,,0.58,,,,,,283.71
2020-11-26,11453.27,166.62,132.12,,0.59,,,,,,280.73
2020-11-27,10354.99,147.41,118.99,,0.49,,,,,,256.07
2020-11-28,10248.06,145.16,116.34,,0.5,,,,,,262.21
2020-11-29,10536.82,149.25,121.71,,0.54,,,,,,263.69
2020-11-30,11091.69,150.97,125.84,,0.51,,,,,,270.5
2020-12-01,11742.3,155.36,128.42,,0.53,,,,,,271.78
2020-12-02,11822.32,145.98,129.47,,0.52,,,,,,274.95
2020-12-03,11878.29,145.28,142.36,,0.53,,,,,,314.12
2020-12-04,12170.94,146.73,144.34,,0.52,,,,,,316.47
2020-12-05,11639.82,139.91,148.48,,0.47,,,,,,318.64
2020-12-06,11953.76,142.02,149.96,,0.45,,,,,,316.14
2020-12-07,12023.46,144.23,153.8,,0.45,,,,,,312.36
2020-12-08,12102.99,137.15,153.91,,0.43,,,,,,313.65000000000003
2020-12-09,11758.8,139.86,154.59,,0.42,,,,,,311.51
2020-12-10,11675.18,139.9,157.29,,0.41,,,,,,311.08
2020-12-11,11527.86,137.12,160.12,,0.42,,,,,,302.59000000000003
2020-12-12,11236.62,135.01,149.97,,0.38,,,,,,302.44
2020-12-13,11690.68,138.35,156.23,,0.39,,,,,,309.56
2020-12-14,12063.37,140.76,159.3,,0.37,,,,,,310.05
2020-12-15,12057.02,141.09,158.1,,0.38,,,,,,314.75
2020-12-16,12365.71,141.48,160.27,,0.38,,,,,,308.52000000000004
2020-12-17,12537.26,144.72,169.98,,0.39,,,,,,308.08
2020-12-18,13099.01,148.28,178.49,,0.41,,,,,,312.92
2020-12-19,13061.9,147.91,177.07,,0.42,,,,,,312.46
2020-12-20,13443.33,149.46,181.48,,0.45,,,,,,311.68
2020-12-21,13255.34,149.95,178.77,,0.45,,,,,,311.37
2020-12-22,12772.61,142.44,164.39,,0.4,,,,,,310.63
2020-12-23,13063.19,140.94,162.49,,0.4,,,,,,315.54
2020-12-24,13063.39,128.14,158.1,,0.35,,,,,,301.09000000000003
2020-12-25,12912.72,132.86,152.83,,0.35,,,,,,290.05
2020-12-26,13577.97,138.83,152.17,,0.34,,,,,,298.93
2020-12-27,13729.06,135.01,147.88,,0.35,,,,,,294.2
2020-12-28,13892.41,135.46,119.0,,0.36,,,,,,293.89
2020-12-29,14668.66,141.43,166.82,,0.35,,,,,,301.52
2020-12-30,14708.94,134.42,151.99,,0.34,,,,,,314.28
2020-12-31,14286.55,131.22,144.34,,0.32,,,,,,312.13
2021-01-01,14638.53,130.79,152.0,,0.32,,,,,,316.49
2021-01-02,14743.89,131.37,170.9,,0.31,,,,,,310.93
2021-01-03,15069.56,131.72,161.92,,0.32,,,,,,306.83
2021-01-04,16623.37,142.13,187.45,,0.31,,,,,,299.79
2021-01-05,17470.03,143.56,204.93,,0.31,,,,,,299.58000000000004
2021-01-06,19100.44,142.4,215.18,,0.34,,,,,,448.15
2021-01-07,20622.0,148.91,221.07,,0.35,,,,,,403.21999999999997
2021-01-08,21118.26,152.82,208.36,,0.36,,,,,,396.64
2021-01-09,21728.93,151.28,199.05,,0.36,,,,,,395.21999999999997
2021-01-10,21534.54,160.27,218.09,,0.38,,,,,,394.33
2021-01-11,21894.18,159.0,196.33,,0.38,,,,,,396.93
2021-01-12,19387.61,142.03,185.74,,0.35,,,,,,379.80999999999995
2021-01-13,19729.01,144.15,191.42,,0.47,,,,,,365.1
2021-01-14,20505.41,146.6,215.97,,0.64,,,,,,374.19
2021-01-15,21617.11,148.93,173.52,,0.65,,,,,,395.87
2021-01-16,21114.89,150.34,213.33,,0.72,,,,,,394.05
2021-01-17,21874.75,152.7,212.64,,1.02,,,,,,414.83000000000004
2021-01-18,21861.93,151.29,211.96,,1.33,,,,,,427.67999999999995
2021-01-19,22356.79,157.62,240.62,,1.59,,,,,,448.8
2021-01-20,23646.35,156.13,229.8,,2.03,,,,,,699.96
2021-01-21,22542.32,153.9,225.95,,2.37,,,,,,750.2099999999999
2021-01-22,20755.14,145.39,208.11,,2.41,,,,,,850.29
2021-01-23,21443.49,146.95,241.2,,2.92,,,,,,1040.7199999999998
2021-01-24,22149.7,148.98,258.05,,2.93,,,,,,1184.08
2021-01-25,23883.71,155.38,287.55,,3.0,,,,,,1277.59
2021-01-26,24336.51,156.65,295.43,,3.21,,,,,,1357.51
2021-01-27,23766.09,152.92,301.97,,3.57,,,,,,1438.04
2021-01-28,22958.32,146.64,315.69,,3.8,,,,,,1427.6200000000001
2021-01-29,24111.77,155.47,335.48,,4.4,,,,,,1553.81
2021-01-30,25336.37,162.44,359.88,,4.98,,,,,,1472.46
2021-01-31,25100.21,161.24,365.04,,5.03,,,,,,1532.9499999999998
2021-02-01,25136.46,166.23,357.08,,4.76,,,,,,1593.27
2021-02-02,25463.08,169.36,387.68,,4.53,,,,,,1631.6999999999998
2021-02-03,26884.62,171.22,391.12,,4.57,,0.0,,,,1670.8900000000003
2021-02-04,30425.17,176.88,406.79,,4.52,,3.61,,,,1704.1699999999998
2021-02-05,31545.85,174.41,439.28,,4.52,,4.86,,,,1712.5800000000002
2021-02-06,33587.56,186.21,483.35,,4.82,,6.22,,,,1750.1000000000001
2021-02-07,33502.93,182.62,524.05,,4.77,,6.72,,,,1795.88
2021-02-08,32758.73,187.34,536.86,,4.9,,8.03,,,,1773.98
2021-02-09,34894.14,203.61,672.72,,5.3,,9.13,,,,1781.16
2021-02-10,36456.79,229.2,801.4,,5.98,,18.74,,,,1838.46
2021-02-11,37622.97,235.36,964.73,,6.76,,54.0,,,,1930.3700000000001
2021-02-12,38506.32,258.93,965.4,,7.23,,53.81,,,,2057.9800000000005
2021-02-13,39255.45,266.94,968.95,,8.14,,60.02,,,,2127.7799999999997
2021-02-14,38622.38,272.14,967.6,,9.18,,54.19,,,,2091.41
2021-02-15,39169.77,271.21,1040.82,,9.76,,59.77,,,,2023.8600000000001
2021-02-16,38564.86,254.65,1084.85,,10.56,,72.43,,,,2068.86
2021-02-17,39051.52,255.06,1153.8,,12.9,,84.17,,,,2120.3
2021-02-18,39519.46,261.18,1279.38,,14.18,,125.69,,,,2280.95
2021-02-19,40676.13,601.43,1485.03,,15.12,,253.61,,,,2341.06
2021-02-20,40889.28,1135.71,1877.63,,19.99,,269.69,,,,2621.81
2021-02-21,42392.04,1281.72,2059.31,,21.27,,271.35,,,,2741.13
2021-02-22,42351.72,1368.97,2058.72,,25.13,,278.98,,,,3014.9799999999996
2021-02-23,39839.16,1263.09,1836.77,,32.98,,246.76,,,,3179.3199999999997
2021-02-24,34292.91,1027.92,1532.49,,40.09,,194.9,,,,2907.67
2021-02-25,37456.92,1129.7,1827.86,,49.16,,208.19,,,,3308.4800000000005
2021-02-26,36256.85,1230.63,2208.84,,57.65,,200.38,,,,3249.5299999999997
2021-02-27,34456.88,1165.32,2070.97,,54.45,,193.94,,,0.6,3030.7799999999997
2021-02-28,34732.95,1207.53,2087.1,,67.17,,201.18,,,0.6,3182.8500000000004
2021-03-01,33650.48,1398.42,1962.44,,76.39,,197.53,,,0.6,2838.61
2021-03-02,36634.15,1442.09,2193.41,,92.08,,223.0,,,0.76,2880.47
2021-03-03,37372.67,1444.83,2133.68,,97.28,,226.31,,,0.69,2922.42
2021-03-04,38983.56,1500.93,2424.53,,109.63,,209.02,,,0.72,3138.55
2021-03-05,38341.71,1540.01,2336.03,,107.58,,203.27,,,0.68,3180.7
2021-03-06,37490.71,1524.89,2221.29,,108.58,,196.45,,,0.68,3177.5699999999997
2021-03-07,38882.26,1521.92,2185.56,,96.57,,203.83,,,0.65,3200.4599999999996
2021-03-08,37947.97,1558.03,2033.02,,92.36,,214.21,,,0.66,3086.64
2021-03-09,38825.41,1630.48,2054.94,,97.42,,190.72,,,0.67,3150.62
2021-03-10,40890.18,1655.15,2265.99,,104.24,,258.17,,,0.75,3300.82
2021-03-11,40644.77,1629.37,3016.31,,105.09,,258.55,,,0.67,3247.95
2021-03-12,40738.91,1645.39,3461.39,,109.33,,289.44,,,0.66,3235.1899999999996
2021-03-13,42330.22,1599.51,3299.74,,111.56,,277.03,,,0.64,3130.4199999999996
2021-03-14,45002.51,1665.25,3392.36,,118.43,,298.24,,,0.66,3214.7499999999995
2021-03-15,44862.51,1817.71,3454.93,,123.25,,291.73,,,0.64,3119.1200000000003
2021-03-16,42907.15,1763.49,3152.81,,123.59,,286.71,,,0.63,3131.5
2021-03-17,43217.09,1799.4,3087.3,,120.25,,308.77,,,0.64,3241.34
2021-03-18,43373.65,1870.84,3097.77,,125.69,,310.87,,,0.7,3804.55
2021-03-19,44166.23,1854.91,3123.63,,124.02,,304.32,,,0.68,3966.15
2021-03-20,44968.65,1971.67,3189.15,,124.96,,315.78,,,0.72,4049.13
2021-03-21,46266.76,2148.94,3374.16,,119.27,,250.11,,,0.75,4205.389999999999
2021-03-22,44541.98,2032.62,3267.25,,119.07,,241.43,,,0.79,4151.07
2021-03-23,44443.66,2082.22,3465.36,,111.46,,228.85,,,0.86,4026.08
2021-03-24,42718.32,1959.22,3431.12,,108.67,,217.29,,,0.85,3794.0000000000005
2021-03-25,42600.59,1950.25,3979.19,,103.73,,206.23,,,0.78,3536.82
2021-03-26,40771.41,1828.58,3788.38,,102.4,,201.48,,,0.77,3422.12
2021-03-27,42466.95,2102.21,4092.7,,107.17,,214.15,,,0.88,3600.71
2021-03-28,42870.7,2091.16,4470.04,,116.59,,212.14,,,0.87,3667.95
2021-03-29,43055.12,2098.63,5225.09,,115.54,,196.59,,,0.93,3754.07
2021-03-30,45384.1,2150.99,5236.32,,117.13,,192.69,,,0.98,4096.26
2021-03-31,47486.39,2277.51,5466.42,,115.69,,194.07,,,1.46,4410.280000000001
2021-04-01,47558.92,2245.15,5516.67,,116.5,,189.17,,,1.82,4518.31
2021-04-02,48805.73,2999.0,6158.63,,116.69,,197.84,,,2.18,4529.07
2021-04-03,51160.61,2898.08,6740.49,,127.06,,210.52,,,3.14,4553.85
2021-04-04,56218.27,3171.57,7010.49,,124.83,,206.89,,,3.82,4424.66
2021-04-05,56765.47,3563.99,7372.73,,125.15,,212.67,,,4.5,4508.8099999999995
2021-04-06,57552.91,4257.48,7041.58,,140.99,,222.28,,,5.03,6377.12
2021-04-07,58277.74,4264.07,7001.56,,136.05,,222.24,,,5.57,6589.429999999999
2021-04-08,54199.54,3754.41,7064.36,,129.89,,219.03,,,5.62,6477.55
2021-04-09,55809.19,3629.81,7733.07,,131.84,,214.31,,,6.65,6674.54
2021-04-10,56779.75,3862.7,9098.39,,137.38,,226.26,,,6.89,6879.780000000001
2021-04-11,58105.42,3686.26,9391.0,,137.5,,226.62,,,7.76,7309.740000000001
2021-04-12,57644.83,3877.89,9360.26,,142.03,,232.64,,,9.26,7471.700000000001
2021-04-13,58382.46,3871.05,9981.19,,139.55,,243.22,,,9.79,7457.079999999999
2021-04-14,60406.31,4089.37,10837.2,,154.04,,245.01,,,9.96,7744.490000000001
2021-04-15,63493.39,4443.58,12055.5,,292.3,,267.28,,,9.66,7763.7
2021-04-16,65165.56,4525.25,12015.1,,392.43,,267.42,,,9.69,7992.28
2021-04-17,65203.95,4546.83,11754.96,,433.2,,251.82,,,9.8,7945.79
2021-04-18,65356.56,4817.31,12161.79,,440.85,,251.45,,,10.53,7848.389999999999
2021-04-19,60139.97,4020.86,10851.58,,411.57,,219.13,,,10.68,7232.759999999999
2021-04-20,60849.01,4135.6,11588.72,,444.36,,215.31,,,10.74,7590.130000000001
2021-04-21,61155.95,3999.87,11502.37,,448.73,,221.39,,,13.04,7965.95
2021-04-22,61766.25,3829.85,11314.68,,490.89,,218.81,,,13.32,8616.509999999998
2021-04-23,64197.34,3650.74,11613.16,,553.22,,209.29,,,13.12,8578.35
2021-04-24,60034.71,3316.95,14347.15,,567.66,,197.33,,,12.98,8096.9
2021-04-25,58136.91,3294.87,14906.92,,594.82,,193.32,,,11.6,8392.61
2021-04-26,59902.26,3260.8,16007.55,,637.74,,172.61,,,10.99,9202.320000000002
2021-04-27,65527.74,3572.16,17452.79,,763.56,,220.35,,,11.61,9756.999999999998
2021-04-28,67720.59,3889.5,17862.03,,946.86,,236.06,,,11.73,10008.01
2021-04-29,70404.0,3764.96,18182.75,,1133.65,,242.48,,,10.6,9906.58
2021-04-30,68574.74,3767.0,18619.58,,1410.87,,247.34,,,10.27,10050.87
2021-05-01,69513.23,3880.93,18932.56,,1586.89,,286.55,,,39.8,10380.21
2021-05-02,71749.67,3981.81,20343.89,,1573.04,,308.63,,,52.4,10591.019999999999
2021-05-03,72130.39,3905.59,20660.49,,2001.14,,308.19,,,52.98,10359.76
2021-05-04,77598.87,4075.19,20637.69,,2105.76,,341.73,,,57.04,10378.180000000002
2021-05-05,78396.26,3830.72,21929.88,,2202.93,,325.08,,,81.03,9989.75
2021-05-06,78912.39,4099.8,21648.15,,2205.19,,352.55,,,83.18,10871.03
2021-05-07,80425.35,4423.52,21826.5,,2295.07,,370.27,,,79.57,10891.009999999998
2021-05-08,80721.18,4617.54,21291.2,,2491.54,,388.33,,,276.73,10910.88
2021-05-09,83330.0,4423.0,21521.23,,2603.45,,407.25,,,255.18,11161.99
2021-05-10,85574.24,4255.49,21041.22,,2838.99,,413.12,,,327.56,11203.060000000001
2021-05-11,85957.71,4123.83,20948.48,,2911.85,,388.64,,,315.7,10899.070000000002
2021-05-12,86575.91,4041.61,20032.2,,2963.15,,406.6,,,305.26,11090.15
2021-05-13,87150.68,4028.65,19959.21,,3193.38,,406.53,,,299.28,10380.599999999999
2021-05-14,81447.96,3643.67,19753.89,,3348.23,,360.46,,,313.21,10267.37
2021-05-15,84365.12,3822.1,19530.61,,3789.88,,396.63,,,300.12,10157.8
2021-05-16,81924.58,3685.15,18915.9,,4109.66,,380.53,,,278.32,10297.87
2021-05-17,80149.97,3760.47,18478.41,,4512.51,,372.3,,,275.61,9693.999999999998
2021-05-18,77494.94,3525.42,17387.17,,4646.03,,353.41,,,280.67,9666.38
2021-05-19,74398.38,3583.38,12412.22,,5060.07,,376.87,,,249.64,8138.3
2021-05-20,63240.79,2773.75,11202.37,,4709.43,,275.59,,,198.47,7771.56
2021-05-21,62420.67,2774.74,10213.32,,5157.32,,276.07,,,185.47,7250.83
2021-05-22,60788.03,2700.11,9843.5,,5081.89,,233.36,,,120.7,6899.88
2021-05-23,54785.65,2484.37,9015.36,,4528.54,,212.44,,,141.23,6094.820000000001
2021-05-24,52143.83,2140.56,9226.63,,4347.19,,175.44,,,116.28,6251.709999999999
2021-05-25,57958.55,2399.42,9677.7,,5036.74,,219.53,,,133.04,6403.05
2021-05-26,59425.4,2414.74,9959.18,,5371.36,,220.52,,,127.41,6792.55
2021-05-27,64245.75,2638.66,9810.31,,6074.7,,232.98,,,125.81,7016.260000000001
2021-05-28,62873.35,2584.46,9436.81,,6161.94,,221.93,,,126.49,6569.06
2021-05-29,57930.71,2351.45,9105.24,,5764.91,,186.3,,,122.49,6552.62
2021-05-30,58361.49,2294.1,9069.07,,5875.16,,187.02,,,121.51,6662.7699999999995
2021-05-31,61304.46,2343.31,9724.26,,6227.45,,194.34,,,141.98,7045.320000000001
2021-06-01,63529.4,2451.12,10102.0,,6638.48,,210.24,,,138.08,7026.539999999999
2021-06-02,65332.13,2437.28,10227.32,,6692.11,,207.0,,,146.89,7374.91
2021-06-03,68566.87,2499.11,10912.25,,6912.05,,215.24,,,158.68,7553.539999999999
2021-06-04,69221.32,2614.59,11324.57,,6965.21,,231.52,,,149.7,7429.19
2021-06-05,66427.12,2478.57,11072.15,,6638.68,,213.62,,,141.69,7548.92
2021-06-06,67473.31,2557.28,11072.24,,6662.87,,200.84,,,149.78,7529.499999999999
2021-06-07,68053.1,2606.89,10947.76,,6771.55,,203.36,,,140.3,7301.6900000000005
2021-06-08,68166.47,2557.9,10782.24,,6842.09,,200.26,,,135.71,7301.419999999999
2021-06-09,63888.35,2453.3,10868.08,,6644.09,,190.26,,,138.27,7480.47
2021-06-10,65147.34,2531.74,10902.14,,6846.91,,195.78,,,129.68,7508.96
2021-06-11,63434.46,2541.05,10871.34,,6968.47,,183.35,,,117.16,7167.070000000001
2021-06-12,62119.66,2031.37,10787.21,,6927.58,,173.37,,,109.27,7122.49
2021-06-13,62161.67,1952.29,11326.98,,7077.26,,175.62,,,118.01,7220.36
2021-06-14,64129.52,1981.4,11510.7,,9241.77,,187.9,,,125.02,7359.26
2021-06-15,65735.2,2032.63,11593.31,,9890.52,,193.23,,,123.72,7525.679999999999
2021-06-16,65960.15,2055.59,11260.52,,8055.27,,194.41,,,121.2,7321.900000000001
2021-06-17,63445.18,2008.14,11383.47,,7552.33,,187.71,,,132.16,7320.84
2021-06-18,61886.61,2084.38,11333.83,,7032.64,,189.19,,,141.17,7221.909999999999
2021-06-19,60403.99,2080.98,11008.6,,6885.9,,177.45,,,143.98,7228.01
2021-06-20,59875.0,2006.93,11042.88,,6820.77,,180.13,,,145.94,7155.74
2021-06-21,56169.96,1903.61,10232.4,,6631.26,,183.18,,,121.48,6767.2300000000005
2021-06-22,51706.75,1689.19,9595.52,,5995.84,,151.79,,,108.61,6454.98
2021-06-23,51865.27,1514.75,9830.92,,5702.21,,145.91,,,131.22,6501.64
2021-06-24,53591.09,1643.75,10382.02,,5667.49,,153.93,,,143.91,6772.27
2021-06-25,53597.24,1911.88,10102.58,,5610.42,,157.01,,,131.76,6915.4
2021-06-26,51902.72,1788.49,9890.14,,5379.89,,141.73,,,129.17,6897.069999999999
2021-06-27,52386.52,1806.4,10211.76,,5237.96,,143.71,,,131.19,7150.380000000001
2021-06-28,54069.12,1836.02,10529.31,,5263.22,,150.72,,,135.23,7213.929999999999
2021-06-29,55991.88,1886.27,10722.81,,5347.89,,158.33,,,130.6,7409.099999999999
2021-06-30,57645.6,1985.67,10821.26,,5443.51,,166.0,,,132.21,7632.110000000001
2021-07-01,57914.64,1949.88,10487.65,,5444.71,,166.74,,,162.51,7475.959999999999
2021-07-02,57198.46,1908.92,10646.28,,5470.8,,164.97,,,194.08,7709.43
2021-07-03,57248.21,1895.94,10616.08,,5485.01,,162.56,,,204.09,7874.66
2021-07-04,59375.16,1947.22,11001.14,,5678.76,,165.08,,,218.76,8010.339999999999
2021-07-05,60588.09,1962.28,10860.77,,5739.62,,177.06,,,219.19,8024.82
2021-07-06,60072.93,1896.65,11334.44,,5652.2,,172.58,,,219.53,8094.999999999999
2021-07-07,61942.25,1917.47,11564.52,,5817.62,,184.94,,,227.89,9137.94
2021-07-08,62351.23,1920.1,11365.24,,5722.13,,182.28,,,229.98,8949.75
2021-07-09,60431.66,1813.61,11572.59,,5555.15,,165.49,,,230.03,9001.820000000002
2021-07-10,60144.39,1811.34,11696.26,,5512.75,,174.83,,,223.0,8966.51
2021-07-11,60876.69,1831.7,11679.8,,5541.27,,166.61,,,225.57,8986.339999999998
2021-07-12,60368.46,1827.58,12043.02,,5537.32,,170.57,,,219.95,8877.289999999999
2021-07-13,58907.36,1820.45,11671.56,,5272.78,,163.45,,,217.33,8800.19
2021-07-14,58205.63,1792.6,11490.7,,5153.69,68.35,154.35,,,217.96,8702.619999999999
2021-07-15,57933.37,1775.35,10667.91,,5134.35,62.83,147.31,,,225.68,8531.699999999999
2021-07-16,56817.32,1742.35,10289.62,,5057.25,58.73,142.33,,,221.18,8434.3
2021-07-17,56370.46,1679.05,9977.15,,5296.0,57.84,143.47,,,218.05,8537.519999999999
2021-07-18,56865.27,1677.89,10286.84,,5538.98,58.17,141.75,,,219.13,8610.36
2021-07-19,56426.25,1703.42,10029.41,,5197.08,54.85,135.51,,,215.18,8461.59
2021-07-20,54844.33,1652.65,9718.57,,4967.04,51.02,120.26,,,210.03,8225.86
2021-07-21,55191.13,1534.56,9854.17,,4910.09,55.94,130.48,,,214.63,8392.75
2021-07-22,58273.99,1641.56,10262.78,,5122.02,58.05,134.65,,,229.45,8693.08
2021-07-23,58261.75,1669.79,10709.13,,5383.98,58.91,136.53,,,237.92,8955.13
2021-07-24,59718.29,1694.55,11033.06,,5534.29,57.91,139.23,,,245.84,9139.39
2021-07-25,60639.22,1742.46,11393.73,,5602.28,56.64,140.08,,,249.56,9239.69
2021-07-26,61714.18,1768.17,11620.28,,5669.26,64.99,143.25,,,253.11,9321.63
2021-07-27,62593.84,2399.93,11903.87,,5724.98,63.06,145.7,,,259.2,9486.21
2021-07-28,64097.43,2388.57,12031.38,,5769.75,62.99,148.14,,,253.43,9683.029999999999
2021-07-29,63855.52,2422.3,12039.4,,5716.81,67.91,150.79,,,258.8,9869.44
2021-07-30,65346.98,2422.43,12040.58,,5814.83,65.93,156.63,,,262.3,9745.07
2021-07-31,66831.18,2436.04,11991.32,,5999.6,70.43,162.58,,,264.82,9717.060000000001
