Date,Ethereum,Tron,BSC,Arbitrum,Polygon,Optimism,Avalanche,Mixin,Cronos,Fantom,Solana,Kava,DefiChain,Bitcoin,Fusion,Osmosis,Klaytn,Cardano,Algorand,Canto,zkSync Era,EOS,Celo,Rootstock,Ronin,Gnosis,Waves,MultiversX,Tezos,Thorchain,KCC,Moonbeam,Aptos,NEO,Metis,Conflux,Near,Telos,Acala,OKXChain,Stacks,Astar,Sui,Hedera,Heco,Parallel,IoTeX,Aurora,Injective,Terra2,Stellar,Tlchain,Ontology,Moonriver,WEMIX,Icon,Bittorrent,TON,Secret,Vision,Kujira,Starknet,Umee,CORE,Wanchain,Ultra,Karura,Proton,Ultron,DFK,Ergo,ThunderCore,Kardia,Crescent,Flow,Filecoin,Vite,Arbitrum Nova,Songbird,Oraichain,Oasis,smartBCH,GodwokenV1,Zilliqa,Everscale,Dogechain,Nuls,Interlay,Sora,Carbon,Juno,XDC,Harmony,Boba,SXnetwork,Bifrost,Terra Classic,Step,Velas,Zeniq,Meter,Milkomeda C1,Libre,OntologyEVM,Hydra,Bitindi,Polygon zkEVM,LBRY,Comdex,Oasys,Grove,Heiko,Litecoin,Persistence,Evmos,EOS EVM,Kadena,Fuse,Bitcoincash,FunctionX,Theta,Syscoin,Obyte,Equilibrium,Bitgert,Map,VeChain,Doge,Nahmii,Tombchain,Elastos,Godwoken,Kintsugi,Crab,Nova Network,CosmosHub,TomoChain,Callisto,CSC,Energi,Starcoin,Europa,Wax,Genshiro,EnergyWeb,Boba_Bnb,ICP,EthereumPoW,Flare,EthereumClassic,Loop,Empire,Ubiq,Findora,Cube,ZYX,Milkomeda A1,Rangers,Shiden,Lachain,Bone,ENULS,Goerli,Lamden,MultiVAC,HPB,Boba_Avax,REIchain,Sifchain,CLV,Stargaze,GoChain,Polis,MUUCHAIN,Lung,REI,Dexit,Kekchain,Palm,Omax,zkSync Lite,Polkadot,Kusama,Stride,Stafi,Migaloo,Quicksilver,Hoo,Echelon,Coti
2022-01-20,-7.99,-5.87,-17.17,1.41,4.01,-3.42,-14.73,21.16,25.87,118.31,-13.99,-4.21,,-10.03,32.66,128.05,17.09,,-22.24,,,-40.23,0.11,-10.13,-23.36,84.11,-15.72,-17.01,-8.2,8.68,-4.5,30366.67,,81.01,112311.11,-32.14,70.74,0.17,,-31.43,33.16,,,,-21.25,,4072.48,189.5,,,-16.3,,-10.52,18.87,,-19.16,,,15.94,,,,,,-17.02,-16.78,-9.05,,,,,0.0,-19.35,,,,,,-0.83,,,-4.63,,-10.71,34.14,,-13.06,,-25.94,,,19.82,6.91,-52.42,,,1.86,,28.22,,,,,,,,,,,,,,,,,,,669.72,,,,,,,,,-9.65,,,,74.51,129.02,,,,76.72,-32.38,5.41,475.16,-18.34,,,,-8.99,-26.05,,,,,,,,-22.43,,,422.73,,,87.88,,,,,-24.1,,-37.5,,,66.92,,,-23.53,0.0,,,,,,,,,0.0,0.0,,,,,9.52,,
2022-01-21,-12.58,-10.35,-21.63,-3.75,-1.81,1.65,-20.93,17.61,22.28,140.9,-20.06,-5.47,,-15.89,28.43,114.71,15.72,,-24.41,,,-36.34,-4.6,-15.29,-28.35,82.6,-19.39,-22.0,-13.33,-1.38,-4.39,37305.88,,95.14,102190.0,-34.48,57.07,6.91,,-34.09,26.86,,,,-15.58,,4019.05,162.89,,,-21.81,,-17.47,17.99,,-26.11,,,35.85,,,,,,-25.38,-24.56,-15.38,,,,,-7.2,-21.99,,,,,,-0.68,,,-9.93,,-20.45,33.71,,-13.22,,-25.68,,,16.38,8.37,-55.15,,,-9.28,,17.73,,,,,,,,,,,,,,,,,,,606.68,,,,,,,,,-17.6,,,,70.71,123.48,,,,66.48,-39.45,0.63,484.31,-23.58,,,,-3.44,-29.3,,,,,,,,-23.47,,,213.04,,,80.3,,,,,-26.89,,-37.5,,,60.5,,,-17.65,1.77,,,,,,,,,-7.88,0.0,,,,,4.55,,
2022-01-22,-21.92,-16.64,-27.38,-17.96,-13.64,-9.12,-27.52,-5.61,14.04,53.07,-28.62,-10.11,,-23.93,20.4,70.0,0.62,,-26.47,,,-40.98,-22.19,-26.35,-44.34,33.73,-24.13,-37.02,-18.05,-16.07,-11.93,38079.41,,68.75,83950.0,-37.81,6.33,-1.25,,-38.85,18.41,,,,-25.16,,3834.29,100.39,,,-25.95,,-25.97,2.96,,-45.25,,,26.21,,,,,,-32.27,114.07,-26.39,,,,,-13.54,-34.39,,,,,,-31.24,,,-18.45,,-33.66,20.83,,-16.42,,-26.49,,,1.75,-9.15,-59.09,,,-16.98,,-1.18,,,,,,,,,,,,,,,,,,,462.13,,,,,,,,,-25.47,,,,66.67,59.53,,,,22.31,-42.15,-10.36,-22.8,-26.96,,,,-11.7,-39.96,,,,,,,,-22.83,,,81.82,,,53.03,,,,,-37.14,,-37.5,,,23.79,,,-29.41,-8.04,,,,,,,,,-25.43,0.0,,,,,-9.09,,
2022-01-23,-28.51,-23.19,-30.11,-28.36,-22.07,-15.29,-33.47,-15.28,6.19,41.49,-38.02,-14.77,,-30.64,14.26,52.89,-7.96,,-31.09,,,-44.22,-27.85,-32.57,-55.48,26.32,-34.02,-46.1,-20.76,-29.76,-18.7,36382.09,,59.44,63952.78,-46.98,-17.29,-17.06,,-41.34,10.18,,,,-27.66,,3486.24,35.53,,,-34.98,,-29.43,-7.89,,-48.77,,,-15.55,,,,,,-33.13,74.86,-35.88,,,,,-19.15,-38.2,,,,,,-22.52,,,-27.67,,-42.19,26.14,,-15.75,,-30.08,,,-20.0,-31.35,-62.23,,,-19.34,,-1.91,,,,,,,,,,,,,,,,,,,368.83,,,,,,,,,-34.28,,,,61.47,29.67,,,,6.76,-48.82,-14.74,-27.49,-36.3,,,,-15.38,-40.38,,,,,,,,-43.48,,,104.55,,,39.71,,,,,-42.86,,-37.5,,,-6.47,,,-38.89,-12.61,,,,,,,,,-33.51,0.0,,,,,0.0,,
2022-01-24,-25.77,-23.15,-29.99,-26.61,-19.03,-12.73,-30.5,-14.41,5.03,43.39,-38.88,-13.79,,-28.94,13.58,70.71,-7.13,,-31.06,,,-43.96,-31.08,-32.67,-50.8,24.62,-33.38,-43.11,-19.46,-28.33,-18.5,36869.57,,61.69,62857.5,-42.55,-25.62,-17.47,,-43.06,10.81,,,,-24.58,,3486.24,12.99,,,-32.9,,-29.6,-6.93,,-49.1,,,-13.46,,,,,,-27.08,94.48,-37.31,,,,,-20.32,-35.07,,,,,,-18.34,,,-26.96,,-42.06,22.78,,-13.54,,-31.53,,,-11.5,-28.03,-61.65,,,-18.69,,-17.95,,,,,,,,,,,,,,,,,,,381.14,,,,,,,,,-35.91,,,,74.13,38.56,,,,28.55,-50.39,-18.7,-26.33,-35.44,,,,-24.03,-38.18,,,,,,,,-45.54,,,190.91,,,-11.93,,,,,-21.89,,-37.5,,,2.7,,,-35.29,-11.82,,,,,,,,,-33.15,0.0,,,,,-4.35,,
2022-01-25,-28.94,-25.26,-29.46,-29.05,-22.79,-12.63,-31.39,-16.61,-2.39,35.09,-40.0,-16.78,,-27.59,13.72,62.22,-13.37,,-32.58,,,-44.7,-35.29,-32.58,-53.94,13.32,-37.36,-43.89,-24.96,-30.33,-19.87,36935.29,,122.29,38236.51,-47.31,-32.67,-20.05,,-44.09,5.46,,,,-28.8,,3312.84,-4.71,,,-36.08,,-32.52,-9.7,,-52.87,,,-15.6,,,,,,-28.15,84.01,-42.34,,,,85.33,-23.21,-36.38,,,,,,-26.17,,,-28.4,,-44.92,19.64,,-13.49,,-26.36,,,-15.04,-35.4,-63.0,,,-23.31,,-20.72,,,,,,,,,,,,,,,,,,,354.75,,,,,,,,,-40.84,,,,39.35,21.23,,,,21.28,-52.34,-23.04,-27.09,-37.2,,,,-36.16,-38.24,,,,,,,,-42.72,,,138.1,,,-13.89,,,,,-34.27,,87.5,,,-1.51,,,-35.29,-9.09,,,,,,,,,-36.41,-33.33,,,,,-16.67,,
2022-01-26,-27.66,-24.79,-29.85,-26.83,-22.7,-12.11,-31.7,-15.78,-9.5,70.85,-39.53,-14.65,,-26.01,15.48,55.05,-11.45,,-31.45,,,-43.71,-37.76,-33.37,-52.71,11.74,-48.46,-42.42,-21.37,-23.66,-17.69,40285.29,,129.21,23468.27,-48.0,-28.26,-12.62,,-43.84,5.76,,,,-29.81,,3715.74,-16.67,,,-35.63,,-30.26,-8.68,,-53.04,,,-11.66,,,,,,-34.43,106.85,-47.46,,,,93.33,-22.42,-35.02,,,,,,-26.33,,,-28.66,,-43.52,24.95,,-26.65,,-34.87,,,-11.61,-31.55,-62.7,,,-24.5,,-25.12,,,,,,,,,,,,,,,,,,,344.64,,,,,,,,,-38.07,,,,59.73,19.74,,,,8.32,-50.77,-22.46,-33.15,-38.84,,,,-46.01,-35.83,,,,,,,,-33.33,,,114.29,,,-22.41,,,,,-27.14,,0.0,,,-10.76,,,-38.89,-10.81,,,,,,,,,-38.0,-50.0,,,,,0.0,,
2022-01-27,-26.31,-29.7,-28.27,-26.4,-20.39,-10.69,-30.26,-21.44,-7.05,83.01,-38.68,-15.97,,-25.35,17.43,55.81,-12.5,,-31.58,,,-42.38,-30.88,-33.6,-50.36,12.72,-41.83,-42.53,-19.93,-28.53,-16.54,38652.11,,136.5,16422.56,-43.25,-21.07,-9.09,,-56.2,11.26,,,,-31.78,,4191.92,-21.29,,,-36.9,,-29.49,-10.43,,-50.68,,,-18.94,,,,,,-29.65,119.83,-48.25,,,,52.53,-18.85,-39.74,,,,,,-24.95,,,-29.59,,-40.71,27.38,,-26.58,,-29.52,,,-9.82,-25.88,-62.32,,,-14.76,,-25.84,,,,,,,,,,,,,,,,,,,315.74,,,,,,,,,-37.71,,,,62.61,19.56,,,,18.85,-47.98,-16.9,-30.22,-40.66,,,,-46.98,-36.55,,,,,,,,-35.42,,,142.86,,,-24.11,,,,,-35.46,,0.0,,,-9.52,,,-38.89,-10.91,,,,,,,,,-35.57,-50.0,,,,,0.0,,
2022-01-28,-28.6,-27.56,-26.42,-20.08,-20.98,-11.22,-30.77,-18.62,-6.15,64.68,-36.44,-9.06,,-20.51,20.82,56.65,-22.73,,-26.03,,,-40.99,-31.36,-28.53,-72.7,13.4,-40.2,-35.88,-18.24,-23.54,-12.81,36580.0,,209.73,331.97,-48.54,-20.57,-8.1,,-54.06,11.11,,,,-30.4,,4468.42,-18.98,,,-35.64,,-24.78,-15.53,,-55.27,,,-23.24,,,,,,-25.35,123.44,-46.85,,,,55.91,-14.24,-34.28,,,,,,-25.66,,,-17.46,,-41.03,19.49,,-25.68,,-18.06,,,-11.93,-26.7,-61.6,,,-19.05,,-26.22,,,,,,,,,,,,,,,,,,,312.59,,,,,,,,,-35.5,,,,50.58,23.92,,,,10.46,-46.81,-14.16,-29.96,-24.41,,,,-45.35,-35.95,,,,,,,,-14.94,,,114.29,,,-21.9,,,,,-28.93,,0.0,,,-6.85,,,-31.25,-25.93,,,,,,,,,-31.28,-33.33,,,,,-8.0,,
2022-01-29,-25.51,-26.76,-25.03,-19.04,-15.23,-6.24,-28.54,-14.7,2.09,71.6,-32.33,-8.87,,-17.69,24.22,50.33,-25.17,,-32.5,,,-38.46,-27.33,-25.58,-71.69,13.81,-35.96,-35.19,-15.51,-17.2,-8.11,36142.65,,227.47,264.13,-41.95,-26.4,3.46,,-55.93,7.86,,,,-28.0,,4757.61,-19.74,,,-34.52,,-19.71,-12.54,,-42.28,,,-14.53,,,,,,-25.99,142.81,-42.5,,,,64.13,-12.97,-32.1,,,,,,-22.67,,,-14.32,,-40.95,24.75,,-23.46,,-10.55,,,-18.64,-29.37,-59.01,,,-25.53,,-27.36,,,,,,,,,,,,,,,,,,,334.8,,,,,,,,,-28.68,,-28.83,,63.16,32.64,,,,6.58,-44.11,-15.41,-26.62,-21.72,,,,-43.52,-31.28,,,,,,,,-13.75,,,126.32,,,-13.46,,,,,-32.23,,0.0,,,-8.93,,,-31.25,-25.49,,,,,,,,,-26.74,-33.33,,,,,-4.0,,
2022-01-30,-24.4,-22.92,-26.16,-19.13,-13.39,-2.58,-26.93,-13.66,4.75,69.38,-29.18,-7.95,-13.95,-17.02,25.07,38.26,-25.26,,-35.65,,,-38.44,-32.12,-24.31,-71.81,11.19,-39.2,-33.0,-13.07,-15.9,-7.77,36043.28,,230.09,168.08,-41.2,-28.36,25.72,,-55.98,10.13,,,,-26.96,,1276.15,-22.36,,,-30.77,,-20.25,-15.92,,-36.19,,,-8.44,,,,,,-29.16,158.51,-41.53,,,,72.53,-14.09,-31.92,,,,,,-19.78,,,-13.92,,-40.66,18.45,,-24.32,,-7.21,,,-12.96,-26.74,-58.14,,,-27.51,,-30.47,,,,,,,,,,,,,,,,,,,330.37,,,,,,,,,-28.23,,-29.25,,61.03,25.98,,,,-5.66,-44.86,-18.05,-25.42,-22.46,,,,-41.62,-34.05,,,,,,,,-18.82,,,181.25,,,-19.44,,,,,-28.46,,0.0,,,-14.87,,,-26.67,-25.0,,,,,,,,,-26.29,-33.33,,,,,-11.54,,
2022-01-31,-24.63,-25.64,-27.43,-10.97,-13.28,-4.64,-27.5,-13.6,2.92,56.9,-33.0,-9.6,-13.96,-18.5,909.31,21.35,-22.87,,-39.91,,,-39.34,-36.85,-23.08,-71.38,9.81,-45.08,-39.54,-12.74,-20.04,-10.61,33329.85,,228.0,159.66,-41.7,-24.14,28.41,,-56.23,7.71,,,,-29.57,,1339.42,-24.18,,,-33.47,,-22.46,-19.95,,-38.77,,,-10.23,,,,,,-31.3,136.06,-42.06,,,,68.13,-17.02,-33.06,,,,,,-5.66,,,-16.81,,-40.92,11.75,,-21.45,,-6.5,,,-14.81,-26.17,-59.33,,,-33.25,,-38.62,,,,,,,,,,,,,,,,,,,274.9,,,,,,,,,-31.67,,-30.58,,55.64,20.02,,,,-20.6,-43.11,-18.16,-26.52,-23.94,,,,-42.94,-33.58,,,,,,,,-14.63,,,152.94,,,-17.43,,,,,-31.75,,0.0,,,-21.83,,,-31.25,-26.92,,,,,,,,,-29.89,-33.33,,,,,-14.81,,
2022-02-01,-24.54,-24.19,-27.1,-6.76,-14.05,-1.47,-26.81,-13.01,4.53,45.87,-31.83,-8.95,-14.11,-17.48,541.96,29.65,-17.11,9032.93,-41.48,,,-38.49,-35.12,-24.26,-71.68,3.67,-44.66,-35.4,-11.66,-20.08,-9.31,32996.97,,236.6,163.96,-41.7,-19.66,59.41,,-55.05,5.59,,,,-28.29,,1223.21,-22.23,,,-33.63,,-21.23,-19.72,,-34.41,,,-4.13,,,,,,-32.07,150.45,-44.15,,,,56.25,-16.17,-34.08,,,,,,-7.02,,,-19.82,,-40.87,13.04,,-20.96,,-2.52,,,-22.22,-33.32,-57.75,,,-32.8,,-38.33,,,,,,,,,,,,,,,,,,,202.79,,,,,,,,,-30.96,,-31.39,,63.21,18.36,,,,-19.8,-38.6,-18.46,-25.22,-24.98,,,,-42.86,-33.17,,,,,,,,-19.05,,,155.56,,,-23.21,,,,,-28.03,,0.0,,,-23.02,,,-31.25,-26.21,,,,,,,,,-26.92,-33.33,,,,,-11.11,,
2022-02-02,-23.79,-25.29,-26.62,-7.65,-11.74,-1.46,-23.43,-13.06,4.64,50.15,-28.47,-9.04,-5.76,-15.5,504.51,33.02,-18.07,8728.24,30.97,,,-39.12,-34.01,-23.18,-72.26,4.22,-45.69,-31.54,-9.1,-18.91,-10.03,32527.94,,775.21,154.46,-44.76,-14.31,98.99,,-54.45,5.97,,,,-27.23,,1088.82,-18.75,,,-35.86,,-22.03,-18.28,,-35.54,,,-22.88,,,,,,-29.89,166.72,-42.04,,,,6.21,-19.09,-30.93,,,,,,4.83,,,-21.97,,-41.36,15.29,,-50.5,,-5.71,,,-9.82,-36.03,-57.13,,,-30.56,,-36.55,,,,,,,,,,,,,,,,,,,142.8,,,,,,,,,-31.3,,-28.24,,55.58,18.42,,,,-15.85,-35.4,-15.81,-23.54,-25.26,,,,-42.78,-38.08,,,,,,,,-10.84,,,181.25,,,-17.65,,,,,-24.55,,0.0,,,-20.22,,,-31.25,-29.41,,,,,,,,,-28.42,-33.33,,,,,-11.11,,
2022-02-03,-25.64,-26.27,-26.01,-11.05,-13.37,11.37,-23.8,-14.91,2.69,26.51,-36.05,-9.98,-7.22,-17.84,479.46,10.55,-18.4,6692.45,39.11,,,-39.14,-38.1,-25.11,-72.01,2.11,-48.52,-34.66,-9.49,-23.3,-11.63,31560.29,,1200.68,223.31,-42.92,-26.72,97.15,,-53.72,2.87,,,,-26.12,,830.36,-22.59,,,-36.16,,-22.37,-18.81,,-35.77,,,-20.09,,,,,,-29.61,148.67,-44.32,,,,2.82,-18.4,-30.11,,,,,,15.18,,,-25.08,,-40.25,5.31,,-18.83,,-8.86,,,-11.4,-42.76,-32.09,,,-32.88,,-38.56,,,,,,,,,,,,,,,,,,,122.43,,,,,,,,,-33.57,,-31.76,,44.47,16.1,,,,-32.33,-36.56,-15.72,-21.38,-23.77,,,,-44.76,-35.78,,,,,,,,-13.41,,,186.67,,,-15.84,,,,,-29.52,,0.0,,,-26.3,,,-37.5,-32.38,,,,,,,,,-32.64,-33.33,,,,,0.0,,
2022-02-04,-25.27,-18.91,-22.16,-18.42,-14.64,-0.86,-20.56,-13.5,0.98,19.94,-34.42,-8.15,-10.05,-16.8,464.36,9.56,-21.6,7002.86,51.45,,,-39.54,-42.25,-24.16,-72.28,3.91,-49.59,-36.0,-12.9,-25.9,-11.27,28853.73,,1390.04,201.78,-41.7,-25.86,91.39,,-53.67,3.33,,,,-24.53,,761.81,-23.1,,,-34.62,,-19.68,-23.25,,-33.27,,,-19.25,,,,,,-25.72,173.32,-44.95,,,,85.31,-16.72,-30.49,,,,,,1.22,,,-25.49,,-35.45,6.89,,-18.42,,-9.79,,,-8.18,-46.82,-32.29,,,-27.7,,-39.35,,,,,,,,,,,,,,,,,,,64.17,,,,,,,,,-35.1,,-33.42,,37.39,25.31,,,,-29.91,-32.72,-16.32,-19.55,-26.32,,,,-35.36,-35.92,,,,,,,,-43.65,,,160.0,,,-39.71,,,,,-39.92,,0.0,,,-34.14,,,-31.25,-33.33,,,,,,,,,-29.57,-33.33,,,,,0.0,,
2022-02-05,-16.7,-10.65,-17.13,-8.2,-4.92,-2.73,-12.95,-2.74,11.72,30.49,-24.36,-1.51,3.36,-2.17,495.31,18.55,-16.36,4593.64,61.37,,,-32.17,-35.32,-12.2,-68.28,10.2,-43.15,-24.01,-3.67,-14.04,-5.15,28273.53,,1749.63,231.71,-39.11,-14.88,129.27,,-48.65,7.26,,,,-20.63,,429.53,-18.59,,,-29.75,,-7.83,-14.99,,-20.72,,,-19.26,,,,,,-18.08,209.17,-34.28,,,,41.26,-9.93,-23.9,,,,,,-20.07,,,-15.49,,-22.99,11.42,,-16.5,,-7.89,,,-17.89,-43.49,-21.95,,,-21.3,,-49.54,,,,,,,,,,,,,,,,,,,32.32,,,,,,,,,-27.8,,-19.72,,53.66,9.21,,,,-17.69,-22.07,-10.16,-12.83,-22.82,,,,-30.56,-28.03,,,,,,,,-25.71,,,152.94,,,-33.83,,,,,-10.73,,0.0,,,-26.73,,,-20.0,-37.61,,,,,,,,,-16.47,-33.33,,,,,8.7,,
2022-02-06,-13.82,-8.76,-13.31,-5.2,-2.52,3.6,-9.83,0.21,14.99,30.31,-20.23,1.84,6.73,0.19,479.79,14.5,-16.75,4530.17,64.85,,,-31.75,-30.72,-9.42,-66.7,13.7,-38.97,-17.69,-1.67,-8.76,-1.79,29212.5,,1832.42,272.76,-37.16,-14.54,117.34,,-47.66,0.76,,,,-20.38,,468.32,-19.54,,,-28.01,,-7.94,-12.5,,-19.5,,,-3.53,,,,,,-13.24,197.95,-25.33,,,,60.31,-4.22,-21.58,,,,,,-31.86,,,-10.93,,-17.67,12.81,,-15.65,,-4.78,,,-17.21,-34.28,-17.26,,,-17.84,,-47.14,,,,,,,,,,,,,,,,,,,20.54,,,,,,,,,-24.03,,-15.63,,58.33,8.12,,,,-22.89,-20.27,0.95,-9.85,-17.42,,,,-28.93,-24.8,,,,,,,,-36.0,,,-4.35,,,-30.3,,,,,-24.41,,0.0,,,-25.59,,,-13.33,-51.33,,,,,,,,,-11.24,-33.33,,,,,13.64,,
2022-02-07,-10.06,-5.27,-9.52,-1.0,1.5,16.03,-4.68,1.61,22.01,38.8,-12.83,3.12,31.47,2.69,380.45,16.88,-19.34,4321.08,70.05,,,-29.2,-27.79,-6.19,-65.25,14.46,-37.42,-10.27,-0.12,-3.88,0.75,29688.89,,1887.32,325.96,-35.38,-11.03,172.87,,-46.16,1.81,,,,-22.16,,483.02,-18.16,,,-22.99,,-5.58,-11.83,,-11.71,,,-1.86,,,,,,-10.78,234.25,-22.38,,,,59.85,-4.41,-17.69,,,,,,-54.11,,,-8.91,,-13.47,13.87,,-43.4,,-4.08,,,-15.13,-35.67,-15.22,,,-12.4,,-16.98,,,,,,,,,,,,,,,,,,,19.18,,,,,,,,,-19.52,,-10.76,,66.43,8.55,,,,-20.79,-13.45,8.09,3.86,-10.88,,,,-27.84,-20.38,,,,,,,,-17.35,,,2.38,,,-40.94,,,,,-25.0,,0.0,,,-25.07,,,-7.14,-46.9,,,,,,,,,-6.75,-33.33,,,,,22.73,,
2022-02-08,-6.3,0.58,-9.46,-11.25,2.71,23.92,-1.88,5.86,26.55,55.88,-11.32,8.39,34.46,9.41,398.69,26.28,-18.09,4647.54,79.16,,,-25.66,-23.08,-2.26,-63.45,12.91,-33.99,-1.73,5.67,2.62,3.04,30537.1,,2017.43,472.91,-32.84,-0.09,193.92,,-44.42,5.9,,,,-13.71,,454.42,-15.53,,,-17.68,,0.08,-39.84,,-4.04,,,-2.22,,,,,,-4.52,299.6,-21.8,,,,91.41,0.17,-14.79,,,,,,-51.56,,,-0.98,,-2.96,22.32,,-45.17,,-0.48,,,-29.06,-35.36,-10.0,,,-8.34,,-5.42,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,-9.07,,-10.79,,76.41,14.01,,,,-84.46,-14.48,11.24,17.11,-9.83,,,,-26.57,-10.28,,,,,,,,-7.78,,,0.0,,,-39.37,,,,,-24.27,,0.0,,,-16.16,,,0.0,-45.13,,,,,,,,,0.0,-33.33,,,,,22.73,,
2022-02-09,-7.23,-2.1,-8.32,-12.92,3.24,31.64,-2.46,4.66,29.56,46.26,-13.29,7.59,32.53,9.9,381.51,23.43,-21.88,5270.18,79.4,,,-6.28,-27.98,-1.6,-63.16,13.44,-37.66,-6.41,7.44,0.07,1.87,31657.38,,1933.59,170.35,-33.5,-5.82,156.98,,-44.99,4.16,,,,-13.19,,521.56,-16.78,,,-16.77,,-1.94,-32.69,,-10.16,,,11.66,,,,,,-1.79,285.11,-24.86,,,,58.02,-0.52,-16.03,,,,,,-48.33,,,-1.9,,-6.87,-4.22,,-11.17,,-2.55,,,-26.55,-32.34,-9.2,,,-14.7,,-9.07,,,,,,,,,,,,,,,,,,,21.51,,,,,,,,,-12.4,,-14.95,,70.65,11.05,,,,-84.28,-10.88,5.07,20.73,-7.99,,,,-25.14,-12.32,,,,,,,,-6.52,,,-4.65,,,-43.08,,,,,-15.54,,0.0,,,-21.21,,,-7.14,-44.35,,,,,,,,,-3.18,-33.33,,,,,22.73,,
2022-02-10,-4.28,2.27,-9.14,-6.68,7.04,25.36,2.23,6.05,31.72,54.81,-6.29,8.65,37.13,10.35,156.86,21.13,-16.51,6130.38,80.14,,,-3.69,-21.2,-1.21,-61.74,17.65,-27.05,0.45,10.18,6.71,10.35,30729.51,,2248.01,86.21,-30.1,-17.6,189.17,,-43.8,5.44,,,,-9.46,,470.58,-19.59,,,-14.51,,0.32,-27.63,,-4.49,,,9.34,,,,,,-6.6,312.79,-24.32,,,,57.76,2.85,-12.42,,,,,,-39.35,,34.64,2.23,,-0.72,-7.99,,-9.13,,-1.31,,,-27.19,-25.97,-1.93,,,-11.38,,3.51,,-38.2,,,,,,,,,,,,,,,,,29.41,,,6831.15,,,,,,-6.25,,-12.86,,66.59,16.96,,,,-85.16,-6.84,13.64,22.95,-5.75,,,,-26.39,-6.12,,,,,,,,3.49,,,5.0,,,-41.27,,,,,-21.3,,180.0,,,-21.52,,,7.69,-42.98,,,,,,,,,0.66,-33.33,,,,,28.57,,
2022-02-11,-9.69,-1.85,-11.45,-11.54,-0.14,16.53,-2.43,2.3,26.22,31.85,-11.89,5.94,32.4,4.82,90.31,8.7,-25.07,5593.06,71.23,,,-6.8,-30.32,-4.19,-63.85,25.99,-33.69,-9.85,5.45,-3.07,10.7,10941.14,,2166.0,76.42,-32.51,-34.16,142.21,,-44.44,-29.19,,,,-10.61,,132.53,-31.5,,,-19.15,,-1.98,-32.23,,-14.08,,,3.82,,,,,,-8.61,259.02,-22.3,,,,55.7,-3.64,-15.92,,,,,,-41.68,,13.11,-1.1,,-9.15,-12.66,,-10.2,,-3.83,,,-29.66,-26.11,-6.54,,,-19.11,,-0.03,,-40.29,,,,,,,,,,,,,,,,,3.24,,,7150.63,,,,,,-15.71,,-28.8,,58.39,2.96,,,,-86.84,-10.38,4.07,13.98,-10.17,,,,-22.77,-19.51,,,,,,,,-10.23,,,2.38,,,-45.45,,,,,-23.74,,180.0,,,-28.96,,,0.0,-45.76,,,,,,,,,-11.59,-33.33,,,,,13.64,,
2022-02-12,-14.33,-10.16,-11.96,-16.12,-8.34,9.01,-6.74,-3.23,18.73,12.46,-19.58,1.51,24.13,0.06,53.82,1.79,-28.63,5045.21,79.58,,,-12.13,-37.47,-11.63,-65.86,26.43,-26.49,-3.26,3.65,-13.31,2.83,15950.0,,2814.87,63.88,-34.13,-35.64,114.49,,-45.0,-31.03,,,,-14.83,,131.02,-35.83,,,-19.24,,-10.47,-58.34,,-24.39,,,2.18,,,,,,-11.49,196.28,-28.85,,,,45.12,-7.34,-22.78,,,,,,-46.85,,-41.79,-10.39,,-20.84,-22.75,,-10.13,,-9.74,,,-34.13,-37.56,-10.53,,,-25.01,,-13.45,,-44.14,,,,,,,,,,,,,,,,,0.68,,,6271.21,,,,,,-26.97,,-32.08,,48.05,-4.6,,,,-88.17,-16.92,-5.81,7.24,-17.6,,,,-25.36,-25.66,,,,,,,,-5.75,,,-10.87,,,-51.88,,,,,-31.4,,180.0,,,-35.52,,,-20.0,-46.15,,,,,,,,,-23.56,-33.33,,,,,4.35,,
2022-02-13,-12.35,-8.39,-12.15,-17.87,-9.89,11.86,-4.46,-1.68,22.19,8.34,-17.73,3.11,35.61,2.3,31.28,2.99,-27.67,5118.23,88.92,,,-10.48,-39.51,-7.69,-64.29,25.4,-26.01,5.12,4.06,-11.79,4.14,593.66,,2898.32,63.59,-33.5,-48.7,98.15,,-44.04,-30.24,,,,-16.41,,139.89,-39.48,,,-12.33,,-7.99,-17.36,,-22.91,,,-1.82,,,,,,-12.21,194.98,-29.12,,,,39.63,-8.38,-18.48,,,,,,-49.84,,-59.78,-10.94,,-22.38,-25.79,,-13.38,,-10.43,,,-38.52,-48.36,-7.8,,,-22.53,,-9.66,,-44.44,,,,,,,,,,,,,,,,,3.87,,,405.24,,,,,,-24.37,,-29.37,,45.66,-2.78,,,,-87.17,-13.73,-3.42,6.21,-15.56,,,,-25.71,-21.31,,,,,,,,0.0,,,-14.89,,,-48.41,,,,,-27.15,,180.0,,,-34.23,,,-14.29,-45.69,,,,,,,,,-21.3,-33.33,,,,,8.7,,
